batch,x,y,z,brand,model,angle,sampleNumber,date,c4:41:1e:fa:07:db#1_value,c4:41:1e:fa:07:db#1_error,c4:41:1e:fa:07:db#1_samples_averaged,c4:41:1e:fa:07:da#1_value,c4:41:1e:fa:07:da#1_error,c4:41:1e:fa:07:da#1_samples_averaged,c4:41:1e:fa:07:d9#1_value,c4:41:1e:fa:07:d9#1_error,c4:41:1e:fa:07:d9#1_samples_averaged,cc:f4:11:47:ef:eb#1_value,cc:f4:11:47:ef:eb#1_error,cc:f4:11:47:ef:eb#1_samples_averaged,cc:f4:11:47:ef:e7#1_value,cc:f4:11:47:ef:e7#1_error,cc:f4:11:47:ef:e7#1_samples_averaged
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,28,3140643304689,6.74,0.0,1,6.491,0.0,1,12.105,0.0,1,4.185,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,29,3140744627876,6.857,0.0,1,6.735,0.0,1,6.967,0.0,1,4.185,0.0,1,7.811,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,30,3140848325543,6.74,0.0,1,6.866,0.0,1,13.53,0.0,1,4.185,0.0,1,7.459,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,31,3140950185709,6.154,0.0,1,6.725,0.0,1,13.53,0.0,1,4.185,0.0,1,7.928,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,32,3141052841761,6.623,0.0,1,6.744,0.0,1,13.98,0.0,1,4.185,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,33,3141154640886,6.388,0.0,1,6.631,0.0,1,12.592,0.0,1,4.185,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,34,3141257328709,6.623,0.0,1,6.725,0.0,1,14.467,0.0,1,4.185,0.0,1,7.811,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,35,3141355598146,6.857,0.0,1,6.875,0.0,1,7.417,0.0,1,4.185,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,36,3141660046405,6.506,0.0,1,6.875,0.0,1,6.03,0.0,1,4.185,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,37,3141769000895,6.506,0.0,1,6.753,0.0,1,13.042,0.0,1,4.185,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,38,3141871667780,6.74,0.0,1,6.856,0.0,1,13.53,0.0,1,4.185,0.0,1,7.576,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,39,3141974805395,6.506,0.0,1,6.735,0.0,1,13.042,0.0,1,4.185,0.0,1,7.576,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,40,3142076916499,6.506,0.0,1,6.491,0.0,1,14.467,0.0,1,5.122,0.0,1,7.459,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,41,3142178723071,6.037,0.0,1,6.519,0.0,1,13.53,0.0,1,3.247,0.0,1,7.811,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,42,3142584607122,6.506,0.0,1,6.519,0.0,1,13.98,0.0,1,4.185,0.0,1,7.811,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,43,3142690722810,6.623,0.0,1,6.519,0.0,1,6.967,0.0,1,4.185,0.0,1,7.811,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,44,3142793244643,6.623,0.0,1,6.735,0.0,1,9.292,0.0,1,3.247,0.0,1,7.576,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,45,3142895338455,6.975,0.0,1,6.519,0.0,1,6.03,0.0,1,2.31,0.0,1,7.811,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,46,3142997681695,6.74,0.0,1,6.613,0.0,1,7.905,0.0,1,3.247,0.0,1,7.459,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,47,3143099641340,6.388,0.0,1,6.641,0.0,1,10.717,0.0,1,3.247,0.0,1,7.811,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,48,3143202124840,6.975,0.0,1,6.631,0.0,1,8.842,0.0,1,4.185,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,49,3143299931360,6.271,0.0,1,6.735,0.0,1,6.967,0.0,1,2.31,0.0,1,7.576,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,50,3143607473943,6.74,0.0,1,6.631,0.0,1,6.03,0.0,1,4.185,0.0,1,7.811,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,51,3143712619422,6.506,0.0,1,6.753,0.0,1,13.53,0.0,1,4.185,0.0,1,7.459,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,52,3143818864433,6.271,0.0,1,6.631,0.0,1,6.967,0.0,1,3.247,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,53,3143919217880,6.388,0.0,1,6.744,0.0,1,14.467,0.0,1,4.185,0.0,1,7.811,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,54,3144021450911,6.857,0.0,1,6.875,0.0,1,6.48,0.0,1,4.185,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,55,3144120587848,6.857,0.0,1,6.753,0.0,1,5.542,0.0,1,4.185,0.0,1,7.811,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,56,3144529232941,6.154,0.0,1,7.081,0.0,1,7.417,0.0,1,4.185,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,57,3144635359202,6.623,0.0,1,6.631,0.0,1,6.967,0.0,1,4.185,0.0,1,7.576,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,58,3144738490722,6.506,0.0,1,6.96,0.0,1,9.78,0.0,1,4.185,0.0,1,7.576,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,59,3144838408753,6.154,0.0,1,6.631,0.0,1,13.98,0.0,1,3.247,0.0,1,7.811,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,60,3144942505430,6.037,0.0,1,6.735,0.0,1,13.98,0.0,1,4.185,0.0,1,7.576,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,61,3145045875232,6.623,0.0,1,6.631,0.0,1,14.917,0.0,1,4.185,0.0,1,7.928,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,62,3145147892846,6.037,0.0,1,6.735,0.0,1,9.78,0.0,1,4.185,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,63,3145247293429,6.388,0.0,1,6.641,0.0,1,14.467,0.0,1,6.06,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,64,3145553810908,6.74,0.0,1,6.406,0.0,1,13.98,0.0,1,3.247,0.0,1,7.811,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,65,3145660646022,6.74,0.0,1,6.266,0.0,1,14.917,0.0,1,3.247,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,66,3145762687491,6.389,0.0,1,6.631,0.0,1,14.467,0.0,1,3.247,0.0,1,7.811,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,67,3145864638855,6.623,0.0,1,6.519,0.0,1,13.98,0.0,1,3.247,0.0,1,7.928,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,68,3145967124074,6.388,0.0,1,6.631,0.0,1,14.917,0.0,1,3.247,0.0,1,7.576,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,69,3146068628771,6.154,0.0,1,6.725,0.0,1,15.405,0.0,1,3.247,0.0,1,7.928,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,70,3146475605999,6.271,0.0,1,6.641,0.0,1,12.592,0.0,1,3.247,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,71,3146582494760,6.857,0.0,1,6.631,0.0,1,13.53,0.0,1,4.185,0.0,1,7.928,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,72,3146683581645,6.857,0.0,1,6.5,0.0,1,8.355,0.0,1,5.122,0.0,1,7.811,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,73,3146785898426,7.209,0.0,1,6.397,0.0,1,13.98,0.0,1,3.247,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,74,3146889066145,6.037,0.0,1,6.491,0.0,1,13.98,0.0,1,4.185,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,75,3146990961259,6.623,0.0,1,6.641,0.0,1,13.53,0.0,1,5.122,0.0,1,7.811,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,76,3147092597415,6.74,0.0,1,6.491,0.0,1,14.467,0.0,1,5.122,0.0,1,7.928,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,77,3147192579560,6.506,0.0,1,6.622,0.0,1,14.467,0.0,1,5.122,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,78,3147497995060,6.506,0.0,1,6.406,0.0,1,14.917,0.0,1,3.247,0.0,1,7.811,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,79,3147605756112,6.506,0.0,1,6.613,0.0,1,14.467,0.0,1,4.185,0.0,1,7.811,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,80,3147706677580,6.271,0.0,1,6.5,0.0,1,14.467,0.0,1,4.185,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,81,3147810162122,6.506,0.0,1,6.406,0.0,1,14.917,0.0,1,4.185,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,82,3147911849736,7.092,0.0,1,6.622,0.0,1,13.042,0.0,1,4.185,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,83,3148015547611,6.271,0.0,1,6.406,0.0,1,14.917,0.0,1,4.185,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,84,3148419208485,6.74,0.0,1,6.51,0.0,1,14.917,0.0,1,4.185,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,85,3148526488912,6.74,0.0,1,6.735,0.0,1,14.917,0.0,1,5.122,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,86,3148618830640,6.74,0.0,1,6.519,0.0,1,15.405,0.0,1,4.185,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,87,3148733688620,6.857,0.0,1,6.491,0.0,1,14.467,0.0,1,4.185,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,88,3148829116911,6.154,0.0,1,6.491,0.0,1,15.405,0.0,1,6.06,0.0,1,7.576,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,89,3148934025151,6.74,0.0,1,6.519,0.0,1,14.467,0.0,1,4.185,0.0,1,7.459,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,90,3149039647192,6.623,0.0,1,6.613,0.0,1,10.23,0.0,1,4.185,0.0,1,7.576,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,91,3149138239129,7.092,0.0,1,6.519,0.0,1,14.467,0.0,1,3.247,0.0,1,7.576,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,92,3149445338431,6.506,0.0,1,6.388,0.0,1,14.917,0.0,1,3.247,0.0,1,7.459,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,93,3149551654118,6.623,0.0,1,6.519,0.0,1,14.467,0.0,1,5.122,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,94,3149654176837,6.388,0.0,1,6.631,0.0,1,14.467,0.0,1,4.185,0.0,1,7.811,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,95,3149756006535,6.271,0.0,1,6.631,0.0,1,14.467,0.0,1,2.31,0.0,1,7.576,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,96,3149858349357,6.74,0.0,1,6.631,0.0,1,13.98,0.0,1,4.185,0.0,1,7.811,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,97,3149961616972,6.506,0.0,1,6.631,0.0,1,13.98,0.0,1,6.06,0.0,1,7.576,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,98,3150368753262,6.623,0.0,1,6.491,0.0,1,13.53,0.0,1,4.185,0.0,1,7.342,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,99,3150472832491,6.154,0.0,1,6.613,0.0,1,13.98,0.0,1,4.185,0.0,1,7.811,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,100,3150577422606,6.74,0.0,1,6.406,0.0,1,12.592,0.0,1,3.247,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,101,3150678223501,6.506,0.0,1,6.491,0.0,1,13.98,0.0,1,4.185,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,102,3150779490959,6.271,0.0,1,6.388,0.0,1,13.042,0.0,1,6.06,0.0,1,7.928,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,103,3150882968939,6.506,0.0,1,6.397,0.0,1,13.98,0.0,1,4.185,0.0,1,7.811,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,104,3150985959938,6.037,0.0,1,6.519,0.0,1,13.53,0.0,1,4.185,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,105,3151083443281,6.271,0.0,1,6.406,0.0,1,13.042,0.0,1,3.247,0.0,1,7.811,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,106,3151389471333,7.209,0.0,1,6.519,0.0,1,16.342,0.0,1,3.247,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,107,3151496169156,6.271,0.0,1,6.406,0.0,1,16.342,0.0,1,4.185,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,108,3151598432916,6.74,0.0,1,6.5,0.0,1,14.917,0.0,1,3.247,0.0,1,7.576,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,109,3151701997562,7.326,0.0,1,6.519,0.0,1,14.917,0.0,1,3.247,0.0,1,7.576,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,110,3151802791686,6.388,0.0,1,6.622,0.0,1,15.405,0.0,1,4.185,0.0,1,7.459,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,111,3151904794978,6.623,0.0,1,6.491,0.0,1,16.342,0.0,1,3.247,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,112,3152420288571,6.506,0.0,1,6.631,0.0,1,15.855,0.0,1,4.185,0.0,1,7.811,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,113,3152521680664,6.037,0.0,1,6.519,0.0,1,20.542,0.0,1,4.185,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,114,3152623290362,6.74,0.0,1,6.622,0.0,1,15.855,0.0,1,4.185,0.0,1,7.811,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,115,3152726207872,6.271,0.0,1,6.519,0.0,1,16.792,0.0,1,5.122,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,116,3152827801580,6.74,0.0,1,6.378,0.0,1,22.417,0.0,1,4.185,0.0,1,7.811,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,117,3152930408934,7.092,0.0,1,6.622,0.0,1,21.967,0.0,1,3.247,0.0,1,7.576,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,118,3153032470403,6.271,0.0,1,6.397,0.0,1,21.48,0.0,1,3.247,0.0,1,7.811,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,119,3153131628902,6.388,0.0,1,6.378,0.0,1,22.417,0.0,1,4.185,0.0,1,7.576,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,120,3153436971224,6.506,0.0,1,6.519,0.0,1,23.355,0.0,1,4.185,0.0,1,7.928,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,121,3153545993162,6.506,0.0,1,6.631,0.0,1,17.28,0.0,1,4.185,0.0,1,7.811,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,122,3153647042391,6.623,0.0,1,6.641,0.0,1,15.855,0.0,1,4.185,0.0,1,7.576,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,123,3153749504953,6.154,0.0,1,6.491,0.0,1,21.48,0.0,1,4.185,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,124,3153853505693,6.037,0.0,1,6.519,0.0,1,23.355,0.0,1,4.185,0.0,1,7.576,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,125,3153953618619,6.271,0.0,1,6.622,0.0,1,14.917,0.0,1,4.185,0.0,1,7.811,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,126,3154357053920,6.506,0.0,1,6.491,0.0,1,16.792,0.0,1,3.247,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,127,3154464854243,6.506,0.0,1,6.519,0.0,1,21.48,0.0,1,4.185,0.0,1,7.576,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,128,3154568245139,6.271,0.0,1,6.397,0.0,1,15.855,0.0,1,5.122,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,129,3154671661972,6.74,0.0,1,6.519,0.0,1,21.03,0.0,1,5.122,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,130,3154772748232,6.154,0.0,1,6.613,0.0,1,21.03,0.0,1,5.122,0.0,1,7.811,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,131,3154875819440,6.857,0.0,1,6.847,0.0,1,21.48,0.0,1,3.247,0.0,1,7.928,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,132,3154978297524,6.857,0.0,1,6.735,0.0,1,20.542,0.0,1,4.185,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,133,3155076176440,6.857,0.0,1,6.641,0.0,1,21.48,0.0,1,3.247,0.0,1,7.928,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,134,3155386086835,6.975,0.0,1,6.613,0.0,1,21.03,0.0,1,3.247,0.0,1,7.811,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,135,3155490738356,6.623,0.0,1,6.613,0.0,1,20.542,0.0,1,4.185,0.0,1,7.811,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,136,3155593170970,6.623,0.0,1,6.491,0.0,1,21.48,0.0,1,2.31,0.0,1,7.811,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,137,3155695438220,6.506,0.0,1,6.5,0.0,1,20.542,0.0,1,3.247,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,138,3155797889428,6.74,0.0,1,6.622,0.0,1,21.967,0.0,1,4.185,0.0,1,7.811,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,139,3155899757355,6.271,0.0,1,6.51,0.0,1,21.03,0.0,1,5.122,0.0,1,7.811,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,140,3156306031510,6.506,0.0,1,6.622,0.0,1,21.03,0.0,1,4.185,0.0,1,7.576,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,141,3156413142719,6.506,0.0,1,6.51,0.0,1,20.092,0.0,1,4.185,0.0,1,7.811,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,142,3156513987104,6.857,0.0,1,6.406,0.0,1,20.542,0.0,1,3.247,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,143,3156617945760,6.74,0.0,1,6.266,0.0,1,20.542,0.0,1,2.31,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,144,3156719465562,6.623,0.0,1,6.519,0.0,1,20.092,0.0,1,3.247,0.0,1,7.811,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,145,3156822856822,6.154,0.0,1,6.397,0.0,1,19.605,0.0,1,4.185,0.0,1,7.576,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,146,3156924741207,6.506,0.0,1,6.406,0.0,1,19.155,0.0,1,4.185,0.0,1,7.811,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,147,3157023177259,6.154,0.0,1,6.406,0.0,1,20.542,0.0,1,4.185,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,148,3157329859477,6.506,0.0,1,6.406,0.0,1,20.092,0.0,1,3.247,0.0,1,7.811,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,149,3157435135425,6.154,0.0,1,6.397,0.0,1,19.605,0.0,1,4.185,0.0,1,7.693,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,150,3157539102206,6.388,0.0,1,6.622,0.0,1,17.28,0.0,1,4.185,0.0,1,7.576,0.0,1
5829,0.0,5.0,0.0,google,Pixel 4a,2.0,151,3157641409351,6.857,0.0,1,6.51,0.0,1,17.28,0.0,1,3.247,0.0,1,7.693,0.0,1
